Provider,PotentialFraud,TotalClaimAmtReimbursed,TotalDeductibleAmtPaid,TotalIPAnnualReimbursementAmt,TotalOPAnnualReimbursementAmt,NumClaims,NumUniqueBeneficiaries,AvgClaimDuration,NumUniqueDiagnosisCodes,NumUniqueProcedureCodes
PRV54708,0,2680,0.0,7000,16250,8,8,0.125,23,0
PRV54710,0,860,0.0,20000,10360,2,2,0.0,2,0
PRV54711,0,40,0.0,0,3370,2,2,0.0,5,0
PRV54712,0,7460,0.0,28480,31360,14,13,1.4285714285714286,43,0
PRV54713,0,1770,200.0,74980,56270,17,17,1.2941176470588236,44,0
PRV54714,0,2480,0.0,0,15410,10,10,0.3,22,0
PRV54715,0,6890,100.0,114900,52310,19,18,2.0526315789473686,42,0
PRV54716,0,39240,680.0,858460,290780,141,55,0.8014184397163121,265,0
PRV54717,0,2400,0.0,0,5030,3,3,0.0,4,0
PRV54718,1,302000,30972.0,513350,85260,29,24,6.137931034482759,169,17
PRV54720,0,127000,8544.0,185450,5220,9,9,3.888888888888889,69,9
PRV54723,0,24350,170.0,289400,229460,90,86,1.5444444444444445,181,0
PRV54724,0,495650,50266.0,817330,110280,71,67,4.295774647887324,255,29
PRV54725,0,34700,150.0,710050,283460,116,112,2.0344827586206895,225,0
PRV54726,0,33290,2286.0,160080,51660,34,34,1.8823529411764706,66,2
PRV54727,0,24270,370.0,212000,124140,59,59,1.7118644067796611,137,0
PRV54728,0,13690,2136.0,204880,45690,11,11,3.1818181818181817,33,2
PRV54730,0,9450,0.0,305320,91670,40,39,1.875,89,0
PRV54734,0,42870,390.0,734520,324640,138,127,1.108695652173913,261,0
PRV54735,0,59710,5600.0,310430,114400,38,38,2.473684210526316,119,4
PRV54737,0,169510,13884.0,304170,72000,35,35,4.228571428571429,132,11
PRV54739,1,632650,45126.0,1758580,593070,186,180,2.3118279569892475,424,31
PRV54741,0,47650,960.0,701860,401140,177,171,0.8361581920903954,336,0
PRV54742,1,2969530,245058.0,10921060,4453110,1892,989,1.885306553911205,1866,109
PRV54743,1,87470,6538.0,373250,187380,80,77,2.075,178,7
PRV54745,0,295740,13090.0,4275120,1759600,828,502,1.2330917874396135,1098,9
PRV54747,0,5420,160.0,88830,81440,21,20,1.0476190476190477,49,0
PRV54748,0,32110,290.0,572790,256260,85,83,2.1176470588235294,162,0
PRV54753,0,7780,0.0,27060,38440,16,16,1.9375,37,0
PRV54756,0,17390,3254.0,120600,78590,19,19,2.473684210526316,54,0
PRV54757,0,117290,13904.0,336870,114180,65,65,2.0923076923076924,177,10
PRV54758,0,25690,420.0,421940,198540,95,93,1.6526315789473685,184,0
PRV54759,0,45140,5380.0,271940,93050,44,44,1.5,122,3
PRV54760,0,195090,25632.0,358430,63430,31,29,3.967741935483871,147,18
PRV54761,0,216040,2290.0,3226740,1817860,822,483,1.6313868613138687,974,0
PRV54763,0,11770,0.0,108080,68030,34,33,1.5588235294117647,71,0
PRV54764,0,162080,14064.0,383260,101680,51,48,1.7450980392156863,146,13
PRV54765,1,2000500,205136.0,3666830,425510,239,201,4.510460251046025,604,89
PRV54767,0,62080,8624.0,291570,127550,63,62,1.0634920634920635,159,2
PRV54768,0,79420,6478.0,245120,82310,32,31,3.34375,93,3
PRV54771,1,171560,12906.0,589300,160440,85,80,1.4470588235294117,212,10
PRV54772,1,1751320,120824.0,11198100,5996360,2115,1061,1.7546099290780142,2013,65
PRV54773,0,160210,9822.0,346630,61880,34,34,4.088235294117647,126,9
PRV54774,0,203170,6650.0,1829900,938430,488,264,1.7336065573770492,720,4
PRV54776,0,37450,5340.0,244450,102960,37,37,1.8108108108108107,104,4
PRV54778,1,998160,72234.0,7305950,4488740,1672,857,1.8026315789473684,1639,31
PRV54779,0,120680,9612.0,472770,104630,31,31,1.935483870967742,105,7
PRV54780,0,4950,50.0,25310,32710,21,21,1.9047619047619047,43,0
PRV54781,1,776560,75070.0,1877270,449220,205,189,3.029268292682927,485,36
PRV54783,0,20530,180.0,129380,175600,28,26,2.892857142857143,54,0
PRV54784,0,1520,0.0,16120,11730,9,9,0.7777777777777778,14,0
PRV54785,0,26330,2236.0,40470,16440,8,8,4.25,32,1
PRV54786,1,415900,3400.0,5775640,3317690,1316,697,1.7765957446808511,1433,0
PRV54787,0,297820,24724.0,590650,163030,77,76,2.0259740259740258,224,20
PRV54789,0,30000,3204.0,61940,590,3,3,4.333333333333333,21,1
PRV54790,0,3560,0.0,0,18630,8,8,3.0,24,0
PRV54792,0,5390,60.0,51700,49600,22,22,1.0909090909090908,44,0
PRV54793,0,3820,0.0,46000,8280,10,5,2.8,19,0
PRV54794,0,450,0.0,0,4870,3,3,0.0,9,0
PRV54795,0,7510,60.0,55000,44080,21,21,0.9523809523809523,50,0
PRV54796,0,1700,0.0,0,2350,2,2,0.0,5,0
PRV54798,0,290,0.0,79400,8400,5,5,4.0,21,0
PRV54799,0,100,0.0,0,3790,1,1,0.0,3,0
PRV54800,0,500,0.0,0,1320,2,2,0.0,5,0
PRV54802,0,1770,0.0,12900,38970,17,17,1.5294117647058822,46,0
PRV54803,0,1880,0.0,0,3550,3,3,0.0,8,0
PRV54805,0,270,0.0,0,16110,5,5,4.0,9,0
PRV54806,0,13300,510.0,246640,123170,75,56,1.1866666666666668,142,0
PRV54808,1,15140,110.0,77000,81010,32,32,0.03125,69,0
PRV54809,0,21170,160.0,186190,149130,55,53,0.8909090909090909,136,0
PRV54810,0,3800,40.0,16000,25700,7,7,2.857142857142857,15,0
PRV54812,0,156000,12816.0,189750,12540,12,12,5.833333333333333,79,12
PRV54813,0,300030,3680.0,3819770,2501290,1056,711,1.4583333333333333,1234,2
PRV54814,0,20790,210.0,425940,151920,82,72,1.2926829268292683,167,0
PRV54817,0,7000,1068.0,7000,170,1,1,19.0,9,2
PRV54818,0,46000,5340.0,54350,6400,5,5,3.0,34,2
PRV54819,0,158110,22428.0,378220,55940,25,23,4.36,136,18
PRV54820,0,12000,1068.0,24300,400,1,1,2.0,9,0
PRV54821,0,39000,7476.0,93310,10660,7,7,4.571428571428571,44,7
PRV54822,1,136000,17088.0,226650,40430,16,16,6.125,103,11
PRV54824,0,100000,10680.0,174190,18200,10,10,6.5,73,9
PRV54827,0,2570,0.0,70000,41870,17,12,1.2941176470588236,38,0
PRV54828,1,111610,3384.0,155960,155180,60,22,2.0,130,2
PRV54829,0,21140,200.0,382990,161430,75,55,1.3333333333333333,132,0
PRV54830,0,13810,1068.0,13480,12690,11,11,2.5454545454545454,29,1
PRV54831,0,34040,4272.0,83940,38020,17,17,0.8235294117647058,61,1
PRV54832,1,95240,5450.0,336170,135030,60,58,1.9,144,5
PRV54833,0,19000,340.0,275220,94510,88,48,1.3068181818181819,175,0
PRV54834,0,59300,6608.0,174440,41710,16,15,3.4375,71,5
PRV54836,0,3400,30.0,22000,7690,8,8,0.125,17,0
PRV54837,1,524060,5600.0,5980050,3918430,1843,728,1.6006511123168747,1687,1
PRV54838,0,10800,170.0,199040,76080,58,31,0.6896551724137931,133,0
PRV54840,0,6520,0.0,205940,100130,26,21,1.3846153846153846,64,0
PRV54841,0,50250,3204.0,140080,16140,6,5,1.5,27,2
PRV54842,0,62420,3534.0,469590,257210,130,59,1.1076923076923078,276,2
PRV54845,1,100280,8884.0,374930,54650,41,36,2.048780487804878,105,8
PRV54846,0,117930,9672.0,357580,57020,42,40,0.8333333333333334,133,7
PRV54847,0,128200,11960.0,976370,432460,296,135,1.2905405405405406,480,3
PRV54848,0,239270,24764.0,339760,49370,28,26,6.785714285714286,126,19
PRV54849,0,1590,0.0,63570,28630,12,12,0.0,22,0
PRV54852,0,51420,450.0,634910,408460,180,82,1.9444444444444444,340,0
PRV54854,0,39660,440.0,876500,265570,131,55,1.6870229007633588,232,0
PRV54855,0,56930,490.0,1354100,509870,212,129,1.5943396226415094,361,0
PRV54856,0,40,0.0,2000,4940,1,1,0.0,1,0
PRV54859,0,12250,280.0,20000,104340,25,6,1.16,47,0
PRV54860,0,14080,280.0,6000,59320,21,8,3.0476190476190474,58,0
PRV54861,0,6450,180.0,124570,80670,43,32,1.4186046511627908,92,0
PRV54862,0,3530,0.0,0,27510,7,1,0.14285714285714285,16,0
PRV54863,0,1140,0.0,7000,10640,6,6,0.6666666666666666,13,0
PRV54864,0,860,0.0,15560,8620,5,5,2.8,7,0
PRV54865,0,610,50.0,65000,4520,6,6,0.0,14,0
PRV54866,0,40,90.0,7000,1830,2,2,0.0,2,0
PRV54867,0,3550,20.0,32000,4810,3,3,6.666666666666667,12,0
PRV54868,0,25220,260.0,338420,214170,105,91,1.6,211,0
PRV54869,0,950,0.0,6320,4440,8,8,0.0,17,0
PRV54870,0,1080,0.0,17000,12910,8,8,0.0,17,0
PRV54871,0,3260,0.0,67060,20100,10,8,0.0,33,0
PRV54873,0,420,0.0,10700,9910,8,8,0.0,18,0
PRV54875,1,172000,20292.0,279240,14270,20,19,9.15,125,15
PRV54876,1,58000,2136.0,78980,700,3,3,10.666666666666666,24,4
PRV54877,0,26290,180.0,389930,154550,70,63,1.8285714285714285,152,1
PRV54878,0,9240,1158.0,93610,71250,16,15,2.125,40,1
PRV54879,1,643720,62364.0,2114530,528320,245,197,2.2816326530612243,489,36
PRV54881,0,294510,35244.0,596410,69190,39,39,5.538461538461538,170,16
PRV54882,1,369680,34946.0,1710260,622070,253,220,2.067193675889328,507,24
PRV54883,0,13000,1068.0,13000,650,1,1,7.0,9,0
PRV54885,0,411400,38868.0,2025460,641900,316,289,2.0348101265822787,567,23
PRV54886,0,7940,0.0,82300,23090,9,9,3.4444444444444446,36,0
PRV54887,0,48780,430.0,559680,346400,143,126,1.3006993006993006,245,0
PRV54888,0,120880,710.0,1965850,1163460,413,324,1.74818401937046,598,0
PRV54889,0,100580,7506.0,345210,215770,56,48,1.625,148,7
PRV54890,0,74320,4672.0,461830,153660,77,77,2.5064935064935066,189,3
PRV54891,0,83380,5460.0,339820,118460,50,44,0.52,130,3
PRV54892,0,10670,0.0,155240,101600,49,46,1.6122448979591837,117,0
PRV54893,0,1830,0.0,46140,30460,8,8,3.875,15,0
PRV54894,1,1757060,142144.0,3429230,569330,229,209,4.471615720524017,580,74
PRV54895,1,1057610,14964.0,14602790,8631220,3436,1469,1.3780558789289872,2483,8
PRV54896,1,616860,60498.0,1239700,308910,159,152,3.0377358490566038,395,33
PRV54898,0,72000,9612.0,117350,5340,9,9,5.444444444444445,62,7
PRV54900,0,3490,100.0,122370,31170,14,14,1.3571428571428572,45,0
PRV54901,0,103960,7576.0,202680,93410,25,25,2.84,79,5
PRV54902,0,9840,1068.0,110910,58430,16,15,1.375,38,1
PRV54903,0,57000,7476.0,69540,20410,7,6,2.142857142857143,41,1
PRV54904,0,7970,100.0,242300,87950,19,19,1.0,45,0
PRV54905,0,79620,4652.0,474170,279180,149,114,0.7516778523489933,284,4
PRV54906,0,127150,8544.0,147630,48800,22,22,4.045454545454546,81,5
PRV54907,0,59920,520.0,585810,512550,170,120,1.4058823529411764,318,0
PRV54908,0,34230,100.0,493610,294230,115,109,1.2434782608695651,212,0
PRV54909,0,89860,7476.0,166350,41820,27,27,2.4814814814814814,89,7
PRV54910,0,80880,3314.0,740910,524260,215,152,0.6558139534883721,367,2
PRV54911,0,25520,270.0,359480,189310,85,82,0.9529411764705882,159,0
PRV54914,0,212930,16172.0,1520190,816510,402,220,1.256218905472637,638,4
PRV54916,0,183750,17348.0,612980,175840,107,99,2.3551401869158877,263,11
PRV54917,0,112450,16030.0,216960,84130,37,36,3.5405405405405403,129,8
PRV54918,1,874860,76068.0,1614130,362160,166,139,2.9397590361445785,415,36
PRV54919,0,66770,4402.0,757640,309170,178,155,1.2134831460674158,306,0
PRV54923,0,30400,20.0,682470,229190,79,57,1.3164556962025316,149,0
PRV54924,0,279220,22948.0,847010,369380,173,144,1.7341040462427746,360,19
PRV54925,1,478870,40734.0,1116950,233500,122,97,2.6557377049180326,342,21
PRV54926,0,85620,8614.0,365380,83070,47,45,2.25531914893617,136,6
PRV54927,0,22600,50.0,655850,268800,102,94,1.588235294117647,185,0
PRV54929,1,197630,16020.0,387210,75140,26,26,5.5,130,9
PRV54930,0,93570,6320.0,938860,443340,211,186,1.872037914691943,395,4
PRV54931,1,248540,25632.0,521100,109310,52,50,4.346153846153846,181,17
PRV54932,0,21160,170.0,327580,125880,59,59,0.8983050847457628,135,1
PRV54933,1,273200,28966.0,496890,109560,64,53,3.34375,213,24
PRV54934,0,178930,18306.0,573830,138170,71,57,2.183098591549296,214,13
PRV54935,0,23250,3524.0,470000,174580,89,77,0.7640449438202247,188,3
PRV54936,1,1139730,130526.0,2415060,598870,221,209,3.981900452488688,545,63
PRV54937,0,36260,3274.0,106020,119920,36,36,2.888888888888889,108,2
PRV54938,0,25530,270.0,289700,176580,86,86,1.1162790697674418,181,0
PRV54939,1,407800,3520.0,5886330,3169200,1380,1163,1.267391304347826,1436,0
PRV54941,0,4990,0.0,135380,55200,18,18,1.8888888888888888,38,0
PRV54942,1,365970,20832.0,1028890,243600,130,119,1.8846153846153846,299,9
PRV54943,0,23450,2136.0,67660,27330,23,21,0.30434782608695654,63,1
PRV54944,0,38620,310.0,851560,377590,120,115,0.8916666666666667,214,0
PRV54945,0,5950,100.0,137520,52220,37,36,1.2162162162162162,87,0
PRV54946,0,33740,120.0,244870,156400,91,91,0.9120879120879121,171,0
PRV54947,0,7630,50.0,60000,63540,26,24,0.8461538461538461,50,0
PRV54949,0,525140,43780.0,2693780,899730,412,375,2.383495145631068,715,25
PRV54950,1,75400,5430.0,140100,23660,18,18,3.4444444444444446,66,5
PRV54952,1,181650,12058.0,945880,361560,149,147,2.1073825503355703,314,6
PRV54953,0,28200,240.0,900270,252950,102,84,1.2352941176470589,214,0
PRV54954,0,18080,80.0,363050,127230,71,71,1.7605633802816902,137,0
PRV54955,1,2134890,209488.0,4439680,727890,314,300,4.308917197452229,691,85
PRV54959,0,86510,7696.0,683640,306710,95,92,1.8736842105263158,233,8
PRV54960,0,51400,60.0,825490,353950,193,187,1.6424870466321244,340,0
PRV54963,0,29770,1168.0,291780,137040,67,67,1.2537313432835822,154,1
PRV54965,0,151480,9812.0,520830,299870,107,105,2.074766355140187,253,6
PRV54966,1,502010,5980.0,8643590,4427870,1796,1289,1.2733853006681515,1660,1
PRV54967,0,21920,90.0,159520,120490,51,51,1.196078431372549,115,0
PRV54968,0,127820,10870.0,399950,134390,49,41,2.36734693877551,148,6
PRV54970,0,106170,7288.0,788260,574470,233,180,1.4334763948497855,402,3
PRV54971,0,541030,54330.0,2425550,800530,429,189,1.8484848484848484,690,33
PRV54972,0,16950,180.0,206510,145100,62,56,1.032258064516129,133,0
PRV54973,0,68880,9872.0,500210,250560,129,123,2.3255813953488373,270,6
PRV54975,0,36460,240.0,711650,372920,132,122,0.7651515151515151,255,0
PRV54976,0,19940,180.0,240970,124610,55,53,1.8181818181818181,110,0
PRV54977,0,89140,5340.0,392470,174130,53,41,1.6603773584905661,115,2
PRV54978,0,86760,500.0,1754190,534440,265,126,1.1622641509433962,422,0
PRV54981,0,816730,84372.0,1341500,215710,95,90,5.768421052631579,343,50
PRV54982,0,11860,60.0,99290,122090,37,33,0.7837837837837838,92,0
PRV54983,0,42140,170.0,637950,369560,126,116,1.3571428571428572,243,0
PRV54985,0,63340,860.0,1181330,644850,223,203,1.6771300448430493,368,0
PRV54986,1,1693410,158536.0,4868520,1646750,618,542,2.598705501618123,976,80
PRV54988,0,14310,0.0,29080,92120,41,41,1.6097560975609757,100,0
PRV54990,0,46600,4272.0,128900,36150,20,20,1.05,70,2
PRV54991,0,21180,660.0,456070,201170,130,125,1.0153846153846153,211,0
PRV54992,0,11710,0.0,119240,97430,18,17,2.6666666666666665,39,0
PRV54993,0,185920,8584.0,338770,106890,53,48,3.1132075471698113,134,8
PRV54995,0,6060,130.0,80030,30060,16,16,0.6875,35,0
PRV54997,0,39770,5390.0,144440,42310,34,22,1.6470588235294117,96,3
PRV54998,1,563540,62384.0,1539890,438430,207,130,2.7246376811594204,467,30
PRV54999,0,40940,3204.0,133080,5970,10,10,4.0,38,2
PRV55000,0,1166020,91462.0,5181700,1717710,764,707,1.9921465968586387,1059,49
PRV55001,0,41400,370.0,708030,306440,158,153,1.1265822784810127,274,0
PRV55002,0,27060,440.0,398300,201680,100,93,1.26,181,0
PRV55003,0,77850,5350.0,456740,191570,76,73,2.1710526315789473,182,4
PRV55004,1,703610,9476.0,12271810,5826360,2399,992,1.4651938307628178,2069,7
PRV55005,0,516780,58810.0,1060690,272510,130,128,2.8923076923076922,367,27
PRV55006,0,37250,3344.0,342990,111800,41,41,2.4146341463414633,91,1
PRV55007,0,3330,0.0,43000,53610,14,13,1.4285714285714286,37,0
PRV55010,1,66400,590.0,1932250,521850,289,143,1.1038062283737025,463,0
PRV55011,0,13750,250.0,208910,98080,56,54,0.5,115,0
PRV55012,0,19800,330.0,270920,179620,73,69,0.9178082191780822,136,0
PRV55013,0,17800,550.0,452230,228730,83,78,2.3734939759036147,164,0
PRV55016,0,38140,510.0,894940,335780,146,86,0.9178082191780822,277,0
PRV55018,1,615940,67284.0,1156080,270840,75,72,4.666666666666667,311,41
PRV55019,1,1857020,167826.0,3730240,552680,285,221,3.6912280701754385,633,81
PRV55022,1,716850,80340.0,1540710,239040,137,123,3.4963503649635035,424,38
PRV55023,0,420150,34176.0,1058830,120090,64,52,5.09375,229,23
PRV55024,0,32980,3374.0,341740,226960,46,45,2.0434782608695654,116,2
PRV55026,0,76910,810.0,975020,643570,272,239,1.3419117647058822,468,0
PRV55027,1,191990,14334.0,1136590,411540,156,147,1.9679487179487178,315,9
PRV55028,0,241790,20782.0,911410,357920,223,87,1.3004484304932735,400,13
PRV55029,0,224000,14274.0,1281780,577810,255,209,1.6784313725490196,436,9
PRV55030,1,782900,75360.0,2392520,817780,311,239,2.9356913183279745,593,35
PRV55031,0,45300,4272.0,200520,47420,32,30,2.59375,86,3
PRV55032,0,20340,1738.0,234830,79450,36,36,0.8333333333333334,83,0
PRV55034,1,435780,26214.0,3236020,1454720,612,466,1.3725490196078431,864,24
PRV55035,0,3860,0.0,93000,37700,14,14,1.6428571428571428,42,0
PRV55036,0,14760,360.0,193620,153690,64,63,2.765625,128,0
PRV55037,0,313660,13130.0,2579630,1637620,649,448,1.546995377503852,896,8
PRV55038,0,4230,0.0,19300,25300,15,15,0.06666666666666667,48,0
PRV55039,1,816200,36112.0,9374130,4704980,2058,647,1.3760932944606414,1917,21
PRV55040,0,6630,0.0,46200,36990,6,6,3.3333333333333335,17,0
PRV55041,0,63880,5340.0,235830,60040,21,20,3.0952380952380953,70,0
PRV55042,0,126300,8944.0,520040,335510,124,110,1.7903225806451613,276,7
PRV55043,0,35450,540.0,463770,324180,119,114,1.361344537815126,219,0
PRV55044,0,1070,0.0,41560,11880,9,9,1.8888888888888888,30,0
PRV55045,0,27630,10.0,274490,168620,66,65,1.9393939393939394,135,0
PRV55048,1,866240,85440.0,1390100,189230,94,88,5.23404255319149,334,53
PRV55049,1,725150,79032.0,1446100,614180,148,117,4.27027027027027,411,52
PRV55050,0,49610,510.0,781470,386790,183,137,1.530054644808743,332,0
PRV55051,0,60000,7476.0,92660,6640,7,7,10.857142857142858,57,6
PRV55052,0,8480,0.0,194800,63570,49,31,0.04081632653061224,105,0
PRV55053,0,13340,100.0,248060,144920,54,29,2.2962962962962963,90,0
PRV55054,0,12650,50.0,313090,152580,69,59,0.9565217391304348,144,0
PRV55056,0,40290,360.0,656310,266010,100,91,0.84,210,0
PRV55057,1,94560,1040.0,733600,756910,347,146,1.7377521613832854,532,0
PRV55058,0,63470,1200.0,677850,400930,227,164,1.2819383259911894,376,0
PRV55059,0,51910,360.0,626950,381730,153,84,1.7320261437908497,303,0
PRV55061,0,24290,70.0,412400,211670,95,83,1.2105263157894737,204,0
PRV55062,0,7460,0.0,100200,41780,29,28,1.0344827586206897,89,0
PRV55063,0,660,0.0,0,14530,10,10,0.0,16,0
PRV55064,0,187750,1300.0,2824160,1527280,621,380,1.4363929146537842,836,0
PRV55067,0,29000,1068.0,36140,7780,1,1,20.0,9,2
PRV55068,0,2620,0.0,87080,25360,6,6,3.6666666666666665,12,0
PRV55069,0,2050,100.0,139970,93740,21,20,0.9523809523809523,38,0
PRV55070,0,3220,0.0,71350,43560,20,19,1.3,51,0
PRV55071,0,25930,290.0,486720,182670,70,58,1.7428571428571429,140,0
PRV55072,0,9550,80.0,277250,68120,48,41,0.5416666666666666,77,0
PRV55073,0,6570,90.0,139800,35280,18,17,0.1111111111111111,47,0
PRV55074,0,10,0.0,0,1570,1,1,0.0,1,0
PRV55076,0,770,0.0,13000,6120,5,5,0.0,14,0
PRV55077,0,390,0.0,5120,21440,8,7,0.0,17,0
PRV55078,0,0,0.0,0,1210,1,1,0.0,1,0
PRV55079,0,10940,100.0,186640,74110,47,46,1.446808510638298,111,0
PRV55080,0,4820,70.0,7000,17220,8,8,0.0,31,0
PRV55081,0,6950,60.0,109000,87940,30,28,0.6666666666666666,61,0
PRV55083,0,50470,890.0,1182340,455570,196,152,1.3775510204081634,351,0
PRV55085,0,9180,200.0,54980,45730,24,22,0.7916666666666666,71,0
PRV55086,0,14690,300.0,282700,162240,78,60,2.128205128205128,139,0
PRV55087,0,43770,520.0,916070,438440,201,154,1.6169154228855722,368,0
PRV55088,0,15250,10.0,114560,65710,31,31,1.064516129032258,81,0
PRV55089,0,400,0.0,0,400,1,1,0.0,1,0
PRV55091,0,4750,50.0,92000,90940,18,18,1.1111111111111112,49,0
PRV55092,0,660,140.0,41310,7920,8,8,0.125,33,0
PRV55093,0,3380,160.0,93020,26390,19,18,1.263157894736842,53,0
PRV55094,0,17100,0.0,123120,99550,19,18,3.0526315789473686,45,0
PRV55095,0,7520,240.0,126180,39340,20,20,1.9,41,0
PRV55096,0,5350,70.0,67740,42750,27,26,0.4444444444444444,52,0
PRV55097,0,720,0.0,11210,8390,4,4,0.0,6,0
PRV55098,0,6970,140.0,94000,41690,27,17,0.18518518518518517,55,0
PRV55099,0,24200,640.0,627280,188060,97,54,0.7525773195876289,207,0
PRV55103,0,15100,190.0,364870,122130,78,74,0.6282051282051282,166,0
PRV55104,0,14880,380.0,299300,149840,52,46,1.3846153846153846,113,0
PRV55106,0,3870,0.0,26000,14010,5,5,4.0,12,0
PRV55108,0,63340,610.0,1185180,422410,223,152,0.7488789237668162,355,0
PRV55110,0,9960,130.0,166760,74950,40,23,1.8,82,0
PRV55111,0,4070,140.0,64230,35890,29,25,0.7586206896551724,83,0
PRV55112,0,5750,10.0,150440,72980,32,31,0.96875,74,0
PRV55114,0,4480,0.0,7000,30860,13,13,3.076923076923077,36,0
PRV55116,0,81920,330.0,887840,768750,284,143,1.6690140845070423,478,0
PRV55117,0,800,0.0,17900,7430,4,4,5.0,9,0
PRV55118,0,10600,2136.0,56370,4550,5,5,1.6,26,1
PRV55120,0,58200,8544.0,65080,10350,9,9,3.5555555555555554,55,5
PRV55121,0,173070,21360.0,240200,41830,20,20,6.1,116,10
PRV55122,0,5000,1068.0,5000,3390,1,1,3.0,6,0
PRV55123,0,90,0.0,0,2680,2,2,0.0,2,0
PRV55124,0,152000,9612.0,252400,6060,9,8,7.666666666666667,69,9
PRV55126,0,13000,2136.0,20270,70,2,2,19.0,18,2
PRV55128,0,111000,8544.0,188550,25850,8,8,6.875,55,7
PRV55129,0,10600,1068.0,21000,2460,3,3,1.0,12,1
PRV55130,0,28000,3204.0,64920,5260,3,3,5.0,23,5
PRV55131,0,47000,2136.0,47010,5770,2,2,5.0,11,2
PRV55132,0,108000,9612.0,182630,13180,10,10,2.9,62,7
PRV55133,0,50000,2136.0,71630,16720,2,2,10.5,16,2
PRV55134,0,11000,1068.0,13000,780,1,1,4.0,9,1
PRV55135,0,25000,3204.0,40000,3090,3,3,3.0,22,2
PRV55136,0,102000,8544.0,158000,15660,8,8,6.5,59,6
PRV55137,0,38000,2136.0,49200,140,2,2,11.0,14,1
PRV55138,0,25000,3204.0,31000,4700,3,3,13.333333333333334,25,2
PRV55140,0,85000,9612.0,98270,16040,9,9,3.3333333333333335,52,6
PRV55141,0,90,0.0,23000,2810,2,2,7.0,7,0
PRV55143,0,10000,1068.0,10000,1900,1,1,2.0,10,0
PRV55144,0,41000,2136.0,102330,2360,2,2,12.0,17,1
PRV55145,0,143000,14952.0,202580,13120,14,14,5.214285714285714,95,9
PRV55146,0,6000,1068.0,16200,2090,1,1,2.0,9,1
PRV55147,1,112200,5340.0,162400,29390,6,6,7.333333333333333,46,4
PRV55148,0,7000,1068.0,7560,7060,1,1,7.0,9,1
PRV55149,0,145000,17088.0,288300,14960,16,16,5.75,100,8
PRV55150,0,19100,4272.0,48900,11980,6,6,2.0,37,1
PRV55151,0,10000,1068.0,10000,1120,1,1,1.0,4,0
PRV55152,0,78300,10680.0,146840,10390,10,10,4.3,65,2
PRV55154,0,900,0.0,0,1420,1,1,0.0,2,0
PRV55155,0,68000,9612.0,137900,8110,9,9,6.444444444444445,57,4
PRV55156,0,6000,1068.0,6000,40,1,1,5.0,9,1
PRV55157,0,16000,3204.0,26000,920,3,3,5.333333333333333,25,2
PRV55158,0,508210,30954.0,3931110,1660470,698,534,1.4154727793696276,973,19
PRV55160,0,120000,9612.0,156090,3180,10,10,8.5,68,11
PRV55161,0,28000,2136.0,61620,4840,2,2,2.0,17,1
PRV55163,1,168750,2728.0,2672210,1546100,587,365,1.8568994889267463,815,1
PRV55164,0,239760,18456.0,963910,295730,154,113,1.0194805194805194,310,13
PRV55165,1,329870,32730.0,1266610,500540,241,228,2.2780082987551866,460,19
PRV55166,0,19740,210.0,208930,105680,72,70,0.875,140,0
PRV55167,0,33300,240.0,327140,318090,94,80,1.8191489361702127,183,0
PRV55168,0,51960,290.0,602390,492070,134,82,1.5820895522388059,252,0
PRV55169,0,1011760,89036.0,3662360,1578660,721,585,1.884882108183079,1048,57
PRV55171,1,407360,41384.0,1398770,530180,247,110,2.0526315789473686,498,32
PRV55172,1,727600,58678.0,1219640,460050,114,98,3.5526315789473686,344,26
PRV55173,0,8350,70.0,199730,68740,25,24,1.72,51,0
PRV55175,0,254600,25444.0,1106210,623150,304,267,1.493421052631579,551,18
PRV55176,0,8650,1108.0,74400,37630,20,20,1.15,43,0
PRV55177,0,104420,940.0,1367760,823360,327,286,1.003058103975535,500,0
PRV55178,0,18510,2136.0,101910,69030,31,29,1.8064516129032258,76,0
